建案,地址,每坪房價(萬元),屋齡(年),主要車站通勤時間(分鐘),醫院距離(公里),學校距離(公里),半徑1km內公共及商業場域(個)
名人花園廣場,新北市中和區民享街44巷8號,37.5,33,9,1.3532276598643018,0.5181644999778993,257.0
景德宇大廈,新北市中和區景德街95號之1,44.2,12,15,2.032221864842838,0.1908084224326744,336.0
宜安家園,新北市中和區宜安路49號,48.7,26,13,1.447887150331752,0.8461161406978868,561.0
任遠捷座,新北市中和區景平路159巷1號,36.6,27,14,1.7997157425905674,0.4118551543201877,422.0
安和景新,新北市中和區景新街295巷16號,54.3,11,12,1.5880233817437417,0.3947859710529546,555.0
元帥金典,新北市中和區和城路一段529號,32.7,10,14,1.2394834346402357,0.3280114548486464,163.0
雲台新城,新北市中和區連城路127巷32號,40.7,22,17,0.4760921610792861,0.5301587090199432,1013.0
中正工業,新北市中和區中正路752號,25.8,34,10,1.0777300909644978,0.3353896012175577,273.0
民利名廈,新北市中和區民利街80號,34.2,10,13,1.6818179657999812,0.2672928596298107,234.0
海山龍珠二期,新北市中和區華安街16巷12號,32.8,23,12,0.7419241953966857,0.3715462238707725,285.0
快樂景平,新北市中和區景平路385巷21號,59.9,24,15,0.874197476944213,0.5280563913412077,895.0
櫻花賞,新北市中和區連城路340巷2號,40.4,17,13,1.1488631628864387,0.3602734619829295,196.0
奇蹟誠事,新北市中和區華新街97號,38.6,24,18,1.8653993899638432,0.2958913190724948,190.0
十步芳草,新北市中和區忠孝街2巷14弄12號,39.3,26,18,2.0788433170200404,0.4077211855591388,178.0
領世館世界特區,新北市中和區民享街116號,35.2,12,10,1.498409476488907,0.1648823371569607,234.0
冠德住易B,新北市中和區景德街33號,39.9,26,14,1.7894608296316823,0.3263642105195976,310.0
南華,新北市中和區南華路65號,47.1,29,14,0.7864382005650609,0.399215429984635,990.0
晟昌中興苑,新北市中和區中興街172巷10弄7號,37.6,4,15,0.6080723796664912,0.3110444100151613,609.0
安登宴麗,新北市中和區景新街210巷2號,46.7,15,13,1.196576341012919,0.72556560436264,775.0
銀河儷人,新北市中和區圓通路139號,50.5,28,16,0.6448320958018103,0.5323436380983056,959.0
景安居易,新北市中和區安平路1號,40.3,11,11,1.4020044701977887,0.610595242019689,608.0
和賢居大廈,新北市中和區保健路50巷60號,37.8,13,13,1.291783521832646,0.4996208157684023,651.0
美麗國,新北市中和區景新街120號,44.0,23,14,0.7831839854544593,0.3382229247319049,995.0
榮耀世家,新北市中和區景平路111巷68號,38.6,25,15,2.086916283509043,0.1205057595414731,317.0
欣欣向榮,新北市中和區安和路81號,48.8,28,12,1.1975562340604466,0.751680385577866,737.0
富貴天下,新北市中和區員山路327巷52號,32.9,27,12,1.6895317323631411,0.1657575954715731,304.0
唐山爵座,新北市中和區圓通路369巷53號,31.7,22,17,0.9353494500315576,0.5995273102976564,26.0
東安名廈,新北市中和區秀朗路三段70巷31號,16.3,24,22,1.3463245134000277,0.4327652528189518,167.0
優秀賞,新北市中和區連勝街50號,48.9,13,15,0.5020056590392407,0.4795621842049181,1007.0
明禮大樓,新北市中和區明禮街31巷5號,35.0,23,14,0.8977465367222134,0.5274770991185054,978.0
捷運樂透,新北市中和區工專路147號,39.8,21,20,2.135425780258807,0.3032509634286429,101.0
書香畫境一期,新北市中和區民安街42巷11號,34.7,24,12,1.6713087778841442,0.0365597613633255,272.0
靜園,新北市中和區圓通路305巷16號之6,32.9,6,18,0.354789765900814,0.4332642630228246,264.0
泓屋雅仕,新北市中和區復興路301巷16號,42.2,16,17,0.8316981951298134,0.0704272859436855,537.0
水漾大樓,新北市中和區中和路165巷11號,47.0,12,16,0.4209410245466183,0.1360420690801674,1064.0
景新大亨,新北市中和區景新街467巷22號,38.9,31,15,2.1268876573462268,0.2015582367640728,272.0
一品花園,新北市中和區安樂路211號,54.3,10,15,1.4969047706808254,0.3397884137665202,401.0
錦繡長江,新北市中和區民樂路52號,34.1,24,10,1.3991626544984714,0.2346719997321399,295.0
連勝華廈,新北市中和區連勝街53號,48.5,25,15,0.5225471648137597,0.4854020718480124,1000.0
捷年高峰,新北市中和區台新街45號,37.1,22,10,1.9396253662627028,0.5321277026287227,344.0
積穗,新北市中和區中山路三段21號,29.8,32,10,1.9854545494753983,0.5907272705385183,354.0
捷運誠品大樓,新北市中和區興南路二段159巷1號之1,42.7,16,18,1.5775761717269077,0.2875651042938516,168.0
上豪名廈,新北市中和區新生街39巷8號,37.8,30,10,1.5257207238429564,0.5392142617471853,302.0
